CustomerKey,CustomerName,CustomerCountry,CustomerCity,CustomerPostalCode,CustomerStreet,PlantKey,FullAddress,Latitude,Longitude
1094,Kiehn Inc,Croatia,Zagreb,10020,2499 Florence Place,6,"2499 Florence Place, Zagreb, 10020, Croatia",45.7307005,15.9513163
1095,"Blick, Frami and Schiller",Poland,Chocz,63-313,58012 Hagan Lane,5,"58012 Hagan Lane, Chocz, 63-313, Poland",51.9757979,17.8695451
1096,Stoltenberg Inc,Portugal,Cruz,4605-431,58 Schlimgen Place,6,"58 Schlimgen Place, Cruz, 4605-431, Portugal",41.2615507,-8.1666344
1097,Heller Group,Portugal,Amorim,4495-103,4 Fieldstone Junction,6,"4 Fieldstone Junction, Amorim, 4495-103, Portugal",41.40517,-8.7463716
1098,"Bartell, Shanahan and Jenkins",Czech Republic,Zlín,760 01,86991 Chive Way,5,"86991 Chive Way, Zlín, 760 01, Czech Republic",49.2176397,17.6970599
1099,Moen-Conn,Sweden,Stockholm,116 63,2902 Kinsman Parkway,8,"2902 Kinsman Parkway, Stockholm, 116 63, Sweden",59.3092322,18.0807273
1100,Ruecker-Klein,France,Hénin-Beaumont,62254 CEDEX,635 Melrose Place,6,"635 Melrose Place, Hénin-Beaumont, 62254 CEDEX, France",50.420087,2.94728
1101,"Nikolaus, Carroll and Corkery",Sweden,Södertälje,151 44,31 Mayfield Junction,8,"31 Mayfield Junction, Södertälje, 151 44, Sweden",59.1866631,17.622548
1103,"West, Dickens and Quitzon",Sweden,Forshaga,667 91,4 Veith Terrace,8,"4 Veith Terrace, Forshaga, 667 91, Sweden",59.628346,13.5300661
1104,"Dickens, Aufderhar and Graham",France,Fontenay-sous-Bois,94124 CEDEX,47 Rieder Road,6,"47 Rieder Road, Fontenay-sous-Bois, 94124 CEDEX, France",48.851542,2.475907
1105,"Okuneva, Hane and Sauer",Poland,Białaczów,26-307,05594 Golf View Trail,5,"05594 Golf View Trail, Białaczów, 26-307, Poland",51.2981731,20.2965362
1106,"Rutherford, Kuvalis and Nader",Sweden,Linköping,589 00,99 Pond Park,8,"99 Pond Park, Linköping, 589 00, Sweden",58.410807,15.6213727
1107,"Lowe, Schiller and Windler",France,Albi,81028 CEDEX 9,1493 Packers Circle,6,"1493 Packers Circle, Albi, 81028 CEDEX 9, France",43.9248689,2.1486789
1108,"Abbott, Hegmann and Stracke",Norway,Oslo,581,3365 Truax Plaza,8,"3365 Truax Plaza, Oslo, 581, Norway",59.912404,10.7559371
1109,Ankunding-Waters,Portugal,Moscavide,1885-029,0 Declaration Terrace,6,"0 Declaration Terrace, Moscavide, 1885-029, Portugal",38.7760203,-9.1024092
1110,Bergstrom-Wisoky,Sweden,Sandviken,811 40,40 Fairfield Plaza,8,"40 Fairfield Plaza, Sandviken, 811 40, Sweden",60.6304039,16.76232
1111,Roberts Group,Poland,Mogilany,32-031,3 Maywood Hill,5,"3 Maywood Hill, Mogilany, 32-031, Poland",49.9394623,19.8896432
1112,"Rogahn, Wisoky and Larson",United Kingdom,Milton,NG22,199 Northfield Pass,7,"199 Northfield Pass, Milton, NG22, United Kingdom",53.248446,-0.934063
1113,Collins Group,Poland,Dębowiec,43-426,946 Barnett Crossing,5,"946 Barnett Crossing, Dębowiec, 43-426, Poland",49.8134941,18.7202795
1114,Bradtke-Purdy,France,Paris 08,75390 CEDEX 08,7792 Butternut Avenue,6,"7792 Butternut Avenue, Paris 08, 75390 CEDEX 08, France",48.8689621,2.3101408
1115,Nienow-Simonis,France,Pantin,93504 CEDEX,0424 Coolidge Alley,6,"0424 Coolidge Alley, Pantin, 93504 CEDEX, France",48.894533,2.40963
1116,Mraz and Sons,Czech Republic,Miřetice,539 55,45 Ryan Junction,5,"45 Ryan Junction, Miřetice, 539 55, Czech Republic",49.835457,15.887635
1118,"Walsh, O'Connell and Weber",Sweden,Vaxholm,185 31,5 Bellgrove Lane,8,"5 Bellgrove Lane, Vaxholm, 185 31, Sweden",59.4015532,18.3427724
1119,Heaney Group,Sweden,Nacka,131 83,78 Alpine Way,8,"78 Alpine Way, Nacka, 131 83, Sweden",62.4729716,17.4154761
1122,"Farrell, Weimann and Predovic",Portugal,Guimarei,4825-171,53 Morrow Alley,6,"53 Morrow Alley, Guimarei, 4825-171, Portugal",41.3006886,-8.478776
1123,Schneider Inc,Czech Republic,Moravský Krumlov,672 01,9 Northridge Trail,5,"9 Northridge Trail, Moravský Krumlov, 672 01, Czech Republic",49.0337963,16.2983865
1125,"Berge, O'Reilly and Hayes",Slovenia,Velenje,3504,78198 Blaine Pass,6,"78198 Blaine Pass, Velenje, 3504, Slovenia",46.3622743,15.1106582
1126,Kub Inc,France,Le Havre,76600,7 Schlimgen Trail,6,"7 Schlimgen Trail, Le Havre, 76600, France",49.476996,0.1639479
1128,"Bode, Ullrich and Gutmann",Czech Republic,Nedašov,763 32,26789 Pennsylvania Alley,5,"26789 Pennsylvania Alley, Nedašov, 763 32, Czech Republic",49.1077842,18.0703677
1129,"Ebert, Schuster and Ernser",Czech Republic,Čížkovice,411 12,1217 Randy Place,5,"1217 Randy Place, Čížkovice, 411 12, Czech Republic",50.4848926,14.0286944
1131,"Price, Cruickshank and Hodkiewicz",Sweden,Kista,164 91,676 Sullivan Point,8,"676 Sullivan Point, Kista, 164 91, Sweden",59.4033695,17.9443213
1132,Ward-Rowe,Sweden,Frösön,832 47,2 Longview Avenue,8,"2 Longview Avenue, Frösön, 832 47, Sweden",63.1958424,14.5293004
1133,"Wuckert, Ferry and Reichel",Sweden,Örnsköldsvik,891 25,853 Washington Center,8,"853 Washington Center, Örnsköldsvik, 891 25, Sweden",63.2900474,18.7166166
1134,Gulgowski-Hintz,Croatia,Semeljci,31402,91048 Truax Place,6,"91048 Truax Place, Semeljci, 31402, Croatia",45.3613644,18.5422142
1136,"Brekke, Simonis and Jerde",Norway,Haugesund,5518,6140 Sutteridge Drive,8,"6140 Sutteridge Drive, Haugesund, 5518, Norway",59.4388399,5.3184101
1137,Lind-Wisozk,France,Lyon,69464 CEDEX 06,645 Ludington Drive,6,"645 Ludington Drive, Lyon, 69464 CEDEX 06, France",45.764043,4.835659
1138,Casper-Durgan,Netherlands,Alkmaar,1814,122 Tennessee Plaza,4,"122 Tennessee Plaza, Alkmaar, 1814, Netherlands",52.6323813,4.7533754
1139,"Brakus, Hintz and Deckow",Poland,Glinojeck,06-450,29 Sherman Junction,5,"29 Sherman Junction, Glinojeck, 06-450, Poland",52.81954,20.29179
1140,Murray-Stracke,Netherlands,Amsterdam Westpoort,1049,774 Mcbride Pass,4,"774 Mcbride Pass, Amsterdam Westpoort, 1049, Netherlands",52.4055632,4.8005664
1141,Grady-Bernhard,Poland,Siedleczka,37-230,44925 Ronald Regan Place,5,"44925 Ronald Regan Place, Siedleczka, 37-230, Poland",49.9656559,22.3697919
1142,Brown LLC,France,La Valette-du-Var,83164 CEDEX,13455 Gulseth Street,6,"13455 Gulseth Street, La Valette-du-Var, 83164 CEDEX, France",43.13824,5.9875844
1143,Dickinson LLC,Sweden,Enskededalen,121 32,820 Vermont Alley,8,"820 Vermont Alley, Enskededalen, 121 32, Sweden",59.2806694,18.1074041
1144,Champlin Inc,Portugal,Sobral,2530-285,63754 Holmberg Drive,6,"63754 Holmberg Drive, Sobral, 2530-285, Portugal",39.399872,-8.224454
1145,Grant Group,Sweden,Uddevalla,451 61,263 Mifflin Road,8,"263 Mifflin Road, Uddevalla, 451 61, Sweden",58.3498003,11.935649
1146,Graham-Waelchi,Portugal,Sete Cidades,9555-197,08904 Harbort Drive,6,"08904 Harbort Drive, Sete Cidades, 9555-197, Portugal",37.8589492,-25.7944989
1148,Casper Group,Portugal,Quinta da Torre,4920-070,763 Cody Terrace,6,"763 Cody Terrace, Quinta da Torre, 4920-070, Portugal",40.1394508,-7.3070209
1149,Okuneva Inc,Hungary,Budapest,1024,8 Porter Road,5,"8 Porter Road, Budapest, 1024, Hungary",47.497912,19.040235
1150,"Marvin, Kemmer and Kling",Poland,Podwilk,34-722,940 Darwin Alley,5,"940 Darwin Alley, Podwilk, 34-722, Poland",49.5360869,19.7217128
1151,"Orn, Trantow and Bins",Sweden,Oxelösund,613 81,852 5th Parkway,8,"852 5th Parkway, Oxelösund, 613 81, Sweden",58.6754851,17.0749546
1152,Kunze-Johns,Portugal,Torre,6320-475,668 Karstens Junction,6,"668 Karstens Junction, Torre, 6320-475, Portugal",39.399872,-8.224454
1153,Pfannerstill Inc,Poland,Kalej,42-293,6 Briar Crest Street,5,"6 Briar Crest Street, Kalej, 42-293, Poland",50.8375531,18.9933181
1154,Crooks-Haley,Poland,Stryszów,34-146,5 Orin Lane,5,"5 Orin Lane, Stryszów, 34-146, Poland",49.8252311,19.6253775
1155,"Zieme, Altenwerth and Nitzsche",France,Montpellier,34087 CEDEX 4,19308 Kenwood Point,6,"19308 Kenwood Point, Montpellier, 34087 CEDEX 4, France",43.543483,3.699367
1156,"O'Keefe, Rippin and Jakubowski",Portugal,Abelheira,2530-063,0 Menomonie Parkway,6,"0 Menomonie Parkway, Abelheira, 2530-063, Portugal",39.2819438,-9.3053663
1157,Lowe-Ziemann,Portugal,Passagem,2430-632,5 Troy Avenue,6,"5 Troy Avenue, Passagem, 2430-632, Portugal",39.399872,-8.224454
1158,Beier-Bogan,Portugal,Pego Longo,2605-150,65355 Kensington Point,6,"65355 Kensington Point, Pego Longo, 2605-150, Portugal",38.770488,-9.257679
1159,Balistreri and Sons,Croatia,Novi Zagreb,10020,4795 Morning Junction,6,"4795 Morning Junction, Novi Zagreb, 10020, Croatia",45.7307005,15.9513163
1160,"Schmitt, Walter and Glover",Portugal,Luso,3050-225,84 Barnett Road,6,"84 Barnett Road, Luso, 3050-225, Portugal",40.3853464,-8.380125
1161,Abbott-Schmitt,France,Nantes,44004 CEDEX 1,1265 Gerald Drive,6,"1265 Gerald Drive, Nantes, 44004 CEDEX 1, France",47.218371,-1.553621
1162,Bruen Inc,Poland,Maszewo Duże,09-412,0696 Rusk Street,5,"0696 Rusk Street, Maszewo Duże, 09-412, Poland",52.579839,19.629536
1163,Kshlerin LLC,Poland,Wiśniewo,06-521,364 Northport Way,5,"364 Northport Way, Wiśniewo, 06-521, Poland",53.0651548,20.3482376
1164,Bergnaum Inc,Czech Republic,Pacov,571 01,75 Basil Parkway,5,"75 Basil Parkway, Pacov, 571 01, Czech Republic",49.701827,16.6860132
1166,Leuschke and Sons,Sweden,Kalmar,392 47,639 Hoffman Plaza,8,"639 Hoffman Plaza, Kalmar, 392 47, Sweden",56.6634447,16.356779
1167,Effertz Group,Finland,Kronoby,1760,4340 Mallory Parkway,8,"4340 Mallory Parkway, Kronoby, 1760, Finland",63.7279966,23.0337462
1169,"Langosh, Buckridge and Reynolds",Poland,Lubowidz,09-304,0171 Red Cloud Center,5,"0171 Red Cloud Center, Lubowidz, 09-304, Poland",53.127104,19.8321056
1170,Considine-Kutch,Portugal,Tojal,4620-931,76 Gateway Trail,6,"76 Gateway Trail, Tojal, 4620-931, Portugal",39.399872,-8.224454
1171,"Hayes, Stamm and Kerluke",Spain,Ceuta,51005,465 Kenwood Trail,6,"465 Kenwood Trail, Ceuta, 51005, Spain",35.8893874,-5.3213455
1172,Bailey and Sons,Poland,Stara Kornica,08-205,021 Gulseth Court,5,"021 Gulseth Court, Stara Kornica, 08-205, Poland",52.1741837,22.9436435
1173,Haag-Greenfelder,Portugal,Paderne,8200-510,19963 Transport Street,6,"19963 Transport Street, Paderne, 8200-510, Portugal",37.1764814,-8.201073
1174,"Bauch, Kautzer and Hackett",Portugal,Fradelos,4705-676,4 Harbort Road,6,"4 Harbort Road, Fradelos, 4705-676, Portugal",41.5047902,-8.4776032
1175,Muller-Kautzer,Sweden,Skövde,541 45,4321 Little Fleur Terrace,8,"4321 Little Fleur Terrace, Skövde, 541 45, Sweden",58.3902782,13.8461208
1176,Bashirian-Reinger,Poland,Nieborów,99-416,27661 Cody Alley,5,"27661 Cody Alley, Nieborów, 99-416, Poland",52.0688185,20.0695934
1177,Schuppe-Upton,Norway,Bodø,8010,9082 Sugar Court,8,"9082 Sugar Court, Bodø, 8010, Norway",67.286069,14.418571
1178,Ledner Group,Poland,Nowy Dwór Mazowiecki,05-160,70896 Linden Junction,5,"70896 Linden Junction, Nowy Dwór Mazowiecki, 05-160, Poland",52.4402166,20.6734184
1180,Mayer and Sons,Sweden,Hässleholm,281 23,9 Moland Lane,8,"9 Moland Lane, Hässleholm, 281 23, Sweden",56.1589145,13.7667655
1182,"Wolf, Pfeffer and Sauer",Portugal,Albergaria,3040-555,7948 Briar Crest Drive,6,"7948 Briar Crest Drive, Albergaria, 3040-555, Portugal",40.1694467,-8.4784931
1183,Johns Group,Poland,Nowy Korczyn,28-136,03 Kinsman Crossing,5,"03 Kinsman Crossing, Nowy Korczyn, 28-136, Poland",50.3010266,20.8074789
1184,Jacobs-McGlynn,Portugal,Paranho,4785-266,05 Moose Junction,6,"05 Moose Junction, Paranho, 4785-266, Portugal",41.3378639,-8.5497542
1185,Batz Inc,Finland,Jäppilä,77570,077 Bonner Parkway,8,"077 Bonner Parkway, Jäppilä, 77570, Finland",62.3786184,27.4345665
1186,"Windler, Hirthe and Bayer",Sweden,Kalmar,391 21,5 Comanche Trail,8,"5 Comanche Trail, Kalmar, 391 21, Sweden",56.6634447,16.356779
1187,Quigley-Harber,France,Beauvais,60022 CEDEX,0 Duke Crossing,6,"0 Duke Crossing, Beauvais, 60022 CEDEX, France",49.4295387,2.0807123
1188,Lehner Group,Poland,Laliki,04-358,1 Spenser Parkway,5,"1 Spenser Parkway, Laliki, 04-358, Poland",49.533395,19.0052586
1189,Wolf Inc,Portugal,Pinhal da Marquesa,2950-577,7507 Buhler Way,6,"7507 Buhler Way, Pinhal da Marquesa, 2950-577, Portugal",38.5891087,-8.9963252
1190,"Nolan, Marks and Hagenes",Italy,Mestre,30175,7945 Rieder Avenue,6,"7945 Rieder Avenue, Mestre, 30175, Italy",45.469429,12.2400678
1191,Gibson-Wisoky,Czech Republic,Uherský Brod,688 01,751 Dawn Plaza,5,"751 Dawn Plaza, Uherský Brod, 688 01, Czech Republic",49.0225427,17.6411818
1192,Schmitt-Hudson,France,Niort,79099 CEDEX 9,778 Golden Leaf Avenue,6,"778 Golden Leaf Avenue, Niort, 79099 CEDEX 9, France",46.323716,-0.464777
1193,Bogisich and Sons,Portugal,Calvos,4810-804,913 Fuller Drive,6,"913 Fuller Drive, Calvos, 4810-804, Portugal",41.4030479,-8.2430192
1194,Oberbrunner-Haag,Czech Republic,Rumburk,407 53,43 Esch Lane,5,"43 Esch Lane, Rumburk, 407 53, Czech Republic",50.953425,14.5551548
1195,"Prohaska, Jones and Hilpert",Poland,Długosiodło,07-210,66 Knutson Plaza,5,"66 Knutson Plaza, Długosiodło, 07-210, Poland",52.7591559,21.5923706
1196,Rempel and Sons,Portugal,Monte Redondo,2565-522,49 Hoepker Avenue,6,"49 Hoepker Avenue, Monte Redondo, 2565-522, Portugal",39.1168675,-9.2011356
1197,Nicolas Inc,Portugal,Chãos,4690-805,6 Dorton Avenue,6,"6 Dorton Avenue, Chãos, 4690-805, Portugal",39.399872,-8.224454
1198,"Leannon, Mayert and Spencer",Italy,Firenze,50136,11297 Forest Run Alley,6,"11297 Forest Run Alley, Firenze, 50136, Italy",43.7668053,11.2991498
1199,Schinner Group,Poland,Dębno,74-400,5 Forest Run Place,5,"5 Forest Run Place, Dębno, 74-400, Poland",52.7542438,14.6819682
1200,Ernser Inc,Poland,Krasnystaw,22-300,6 Hoffman Circle,5,"6 Hoffman Circle, Krasnystaw, 22-300, Poland",50.98411,23.17194
1201,Murphy-Metz,Poland,Praszka,46-320,92687 Ilene Crossing,5,"92687 Ilene Crossing, Praszka, 46-320, Poland",51.05359,18.4535
1202,Pfeffer Inc,Denmark,København,1656,168 Doe Crossing Place,8,"168 Doe Crossing Place, København, 1656, Denmark",55.6760968,12.5683371
1203,Schuster-Price,France,Paris 13,75706 CEDEX 13,78883 Summer Ridge Pass,6,"78883 Summer Ridge Pass, Paris 13, 75706 CEDEX 13, France",48.8261675,2.3598969
1204,Fay and Sons,Czech Republic,Sobotín,788 16,756 Ridgeway Drive,5,"756 Ridgeway Drive, Sobotín, 788 16, Czech Republic",50.0116973,17.0907562
1205,"Swaniawski, Larson and Hahn",Slovenia,Beltinci,9231,25 Crownhardt Alley,6,"25 Crownhardt Alley, Beltinci, 9231, Slovenia",46.6079153,16.2365127
1206,Sporer Group,Portugal,Casal de São João,3040-704,21029 Garrison Terrace,6,"21029 Garrison Terrace, Casal de São João, 3040-704, Portugal",40.1620298,-8.4363885
1207,"Funk, Rempel and Bernhard",Croatia,Baška Voda,21320,95336 Pankratz Junction,6,"95336 Pankratz Junction, Baška Voda, 21320, Croatia",43.3572645,16.9520477
1209,"Tremblay, Roob and Rolfson",Croatia,Krapina,49000,8379 Luster Pass,6,"8379 Luster Pass, Krapina, 49000, Croatia",46.160492,15.8724103
1210,Adams and Sons,Poland,Głogów Małopolski,36-060,71 Elmside Terrace,5,"71 Elmside Terrace, Głogów Małopolski, 36-060, Poland",50.1512,21.96286
1211,Marks and Sons,Sweden,Bromma,168 37,8 Vermont Circle,8,"8 Vermont Circle, Bromma, 168 37, Sweden",59.3347189,17.9346454
1212,"Hermann, Abernathy and Champlin",Finland,Punkaharju,58501,99 Waubesa Center,8,"99 Waubesa Center, Punkaharju, 58501, Finland",61.7559118,29.3930643
1213,"Hahn, DuBuque and Lubowitz",Portugal,Quintãs,3505-556,0 Garrison Trail,6,"0 Garrison Trail, Quintãs, 3505-556, Portugal",40.7149163,-7.8068851
1214,"Lind, Pfeffer and Schultz",Spain,"Palmas De Gran Canaria, Las",35005,76 Fuller Terrace,6,"76 Fuller Terrace, Palmas De Gran Canaria, Las, 35005, Spain",28.1235459,-15.4362574
1215,Dicki-Rice,Czech Republic,Bludov,789 61,342 Bultman Junction,5,"342 Bultman Junction, Bludov, 789 61, Czech Republic",49.9410159,16.9280114
1216,Rice LLC,Czech Republic,Humpolec,342 01,92076 Warrior Court,5,"92076 Warrior Court, Humpolec, 342 01, Czech Republic",49.5415238,15.3593232
1217,"Mayert, Boehm and Bergstrom",France,Besançon,25024 CEDEX,39102 Myrtle Place,6,"39102 Myrtle Place, Besançon, 25024 CEDEX, France",46.947668,6.377792
1218,Boyer-Carroll,Norway,Sandnes,4396,3180 Morrow Pass,8,"3180 Morrow Pass, Sandnes, 4396, Norway",58.8532585,5.7329455
1219,"Streich, Will and Von",Poland,Trzebinia,32-541,89 Sunnyside Junction,5,"89 Sunnyside Junction, Trzebinia, 32-541, Poland",50.15847,19.4694
1220,"McGlynn, Crooks and Runolfsdottir",Sweden,Farsta,123 57,1 Lighthouse Bay Point,8,"1 Lighthouse Bay Point, Farsta, 123 57, Sweden",59.2542829,18.0787787
1221,Legros and Sons,Portugal,Santo Amador,7875-254,25659 Weeping Birch Plaza,6,"25659 Weeping Birch Plaza, Santo Amador, 7875-254, Portugal",38.1372534,-7.3091043
1222,Lehner LLC,Sweden,Eskilstuna,632 32,10 Parkside Crossing,8,"10 Parkside Crossing, Eskilstuna, 632 32, Sweden",59.3573204,16.4823589
1223,Cummings-Schroeder,France,La Garde,83953 CEDEX,2738 Doe Crossing Junction,6,"2738 Doe Crossing Junction, La Garde, 83953 CEDEX, France",43.128777,6.017199
1224,"Stoltenberg, Schaden and Grimes",Portugal,Alcabideche,2645-024,6285 Myrtle Plaza,6,"6285 Myrtle Plaza, Alcabideche, 2645-024, Portugal",38.7285284,-9.4069248
1225,"Hansen, Adams and Auer",Portugal,Duas Igrejas,3700-819,99851 Colorado Way,6,"99851 Colorado Way, Duas Igrejas, 3700-819, Portugal",41.2404041,-8.3760214
1226,"Pacocha, Powlowski and Runte",Portugal,Fojo,4650-071,1305 Butternut Court,6,"1305 Butternut Court, Fojo, 4650-071, Portugal",41.336626,-8.2322355
1227,Kunde LLC,Portugal,Lapa do Lobo,3525-606,66 Golden Leaf Center,6,"66 Golden Leaf Center, Lapa do Lobo, 3525-606, Portugal",40.4709245,-7.9185148
